CaseID,Activity,CompleteTimestamp,Resource,ElapsedTime
Case No. 1865,5,2019-05-19 12:41:08,3,31
Case No. 1865,1,2019-05-19 12:42:22,2,24
Case No. 1865,5,2019-05-19 12:50:11,1,57
Case No. 1866,0,2019-05-19 13:19:44,2,58
Case No. 1866,1,2019-05-19 13:24:02,1,149
Case No. 1866,8,2019-05-19 13:37:05,1,74
Case No. 1866,6,2019-05-19 15:14:07,3,40
Case No. 1866,7,2019-05-19 15:26:14,4,145
Case No. 1866,9,2019-05-19 15:46:38,2,140
Case No. 1866,3,2019-05-19 15:54:34,0,43
Case No. 1866,5,2019-05-19 16:45:19,3,111
Case No. 1866,1,2019-05-19 16:50:42,2,44
Case No. 1866,5,2019-05-19 16:52:53,3,99
Case No. 1867,0,2019-05-19 17:58:35,0,142
Case No. 1867,1,2019-05-19 18:04:14,3,141
Case No. 1867,8,2019-05-19 18:55:48,2,146
Case No. 1867,6,2019-05-19 19:30:40,1,77
Case No. 1867,7,2019-05-19 19:33:02,4,144
Case No. 1867,9,2019-05-19 19:41:49,4,19
Case No. 1867,3,2019-05-19 19:48:54,1,120
Case No. 1867,5,2019-05-19 20:36:25,1,100
Case No. 1867,1,2019-05-19 20:43:05,1,123
Case No. 1867,5,2019-05-19 20:57:04,2,132
Case No. 1868,0,2019-05-19 21:10:19,0,47
Case No. 1868,1,2019-05-19 21:25:34,4,104
Case No. 1868,8,2019-05-19 22:06:44,4,141
Case No. 1868,6,2019-05-19 22:31:30,2,138
Case No. 1868,7,2019-05-19 22:57:34,4,147
Case No. 1868,9,2019-05-19 23:39:15,1,56
Case No. 1868,3,2019-05-19 23:50:56,3,34
Case No. 1868,5,2019-05-20 00:14:42,1,113
Case No. 1868,1,2019-05-20 00:47:40,4,72
Case No. 1868,5,2019-05-20 00:56:00,1,52
Case No. 1869,0,2019-05-20 01:08:34,0,141
Case No. 1869,1,2019-05-20 01:29:22,0,84
Case No. 1869,8,2019-05-20 01:33:33,1,148
Case No. 1869,6,2019-05-20 01:38:38,4,116
Case No. 1869,7,2019-05-20 01:49:59,0,145
Case No. 1869,9,2019-05-20 01:51:49,2,49
Case No. 1869,3,2019-05-20 02:02:21,2,57
Case No. 1869,5,2019-05-20 03:40:22,0,23
Case No. 1869,1,2019-05-20 03:52:41,1,72
Case No. 1869,5,2019-05-20 04:13:38,1,101
Case No. 1870,0,2019-05-20 05:20:54,1,96
Case No. 1870,1,2019-05-20 05:27:30,4,150
Case No. 1870,8,2019-05-20 05:31:08,0,145
Case No. 1870,6,2019-05-20 05:34:12,0,16
Case No. 1870,7,2019-05-20 06:40:13,2,144
Case No. 1870,9,2019-05-20 07:25:11,4,140
Case No. 1870,3,2019-05-20 07:52:03,2,90
Case No. 1870,5,2019-05-20 08:15:09,0,75
Case No. 1870,1,2019-05-20 08:44:18,2,16
Case No. 1870,5,2019-05-20 08:45:08,2,55
Case No. 1871,0,2019-05-20 09:02:25,0,21
Case No. 1871,1,2019-05-20 09:22:27,4,147
Case No. 1871,8,2019-05-20 09:36:43,4,144
Case No. 1871,6,2019-05-20 09:43:41,0,148
Case No. 1871,7,2019-05-20 10:31:05,2,145
Case No. 1871,9,2019-05-20 11:10:25,0,27
Case No. 1871,3,2019-05-20 11:32:34,4,110
Case No. 1871,5,2019-05-20 11:59:24,0,17
Case No. 1871,1,2019-05-20 12:07:11,0,42
Case No. 1871,5,2019-05-20 12:53:19,4,0
Case No. 1872,0,2019-05-20 13:09:31,2,118
Case No. 1872,1,2019-05-20 13:45:46,3,2
Case No. 1872,8,2019-05-20 14:19:42,2,56
Case No. 1872,6,2019-05-20 15:03:20,3,144
Case No. 1872,7,2019-05-20 15:43:36,1,150
Case No. 1872,9,2019-05-20 15:51:33,2,102
Case No. 1872,3,2019-05-20 16:27:27,0,63
Case No. 1872,5,2019-05-20 16:35:08,0,4
Case No. 1872,1,2019-05-20 16:57:12,2,61
Case No. 1872,5,2019-05-20 16:58:52,2,70
Case No. 1873,0,2019-05-20 17:20:09,3,143
Case No. 1873,1,2019-05-20 17:47:06,4,136
Case No. 1873,8,2019-05-20 17:50:28,1,108
Case No. 1873,6,2019-05-20 17:57:55,2,146
Case No. 1873,7,2019-05-20 18:04:10,4,145
Case No. 1873,9,2019-05-20 18:11:35,4,75
Case No. 1873,3,2019-05-20 19:00:27,1,32
Case No. 1873,5,2019-05-20 19:04:12,1,89
Case No. 1873,1,2019-05-20 19:07:48,0,102
Case No. 1873,5,2019-05-20 19:22:10,4,95
Case No. 1874,0,2019-05-20 21:26:16,2,149
Case No. 1874,1,2019-05-20 22:23:14,4,146
Case No. 1874,8,2019-05-20 22:35:40,4,125
Case No. 1874,6,2019-05-20 22:41:33,1,145
Case No. 1874,7,2019-05-20 22:42:05,1,146
Case No. 1874,9,2019-05-20 23:01:33,4,117
Case No. 1874,3,2019-05-20 23:10:54,3,123
Case No. 1874,5,2019-05-20 23:18:29,0,117
Case No. 1874,1,2019-05-21 00:31:24,0,0
Case No. 1874,5,2019-05-21 00:49:55,0,5
Case No. 1875,0,2019-05-21 01:20:16,2,19
Case No. 1875,1,2019-05-21 01:42:26,4,150
Case No. 1875,8,2019-05-21 02:26:10,1,93
Case No. 1875,6,2019-05-21 02:47:54,1,148
Case No. 1875,7,2019-05-21 03:09:00,0,150
Case No. 1875,9,2019-05-21 04:01:43,2,134
Case No. 1875,3,2019-05-21 04:05:27,1,103
Case No. 1875,5,2019-05-21 04:19:37,2,6
Case No. 1875,1,2019-05-21 04:32:58,1,83
Case No. 1875,5,2019-05-21 04:51:49,3,28
Case No. 1876,0,2019-05-21 05:02:07,2,147
Case No. 1876,1,2019-05-21 05:16:06,1,144
Case No. 1876,8,2019-05-21 05:18:18,0,146
Case No. 1876,6,2019-05-21 05:29:58,1,144
Case No. 1876,7,2019-05-21 06:11:52,4,145
Case No. 1876,9,2019-05-21 06:14:40,2,77
Case No. 1876,3,2019-05-21 06:51:18,2,128
Case No. 1876,5,2019-05-21 07:46:34,0,0
Case No. 1876,1,2019-05-21 07:55:25,1,24
Case No. 1876,5,2019-05-21 08:51:25,2,127
Case No. 1877,0,2019-05-21 09:34:48,0,106
Case No. 1877,1,2019-05-21 09:57:40,0,15
Case No. 1877,8,2019-05-21 10:05:41,2,146
Case No. 1877,6,2019-05-21 11:30:55,1,142
Case No. 1877,7,2019-05-21 11:50:56,1,144
Case No. 1877,9,2019-05-21 12:16:34,0,79
Case No. 1877,3,2019-05-21 12:22:33,0,65
Case No. 1877,5,2019-05-21 12:34:30,0,28
Case No. 1877,1,2019-05-21 12:41:46,0,66
Case No. 1877,5,2019-05-21 12:48:31,0,135
Case No. 1878,0,2019-05-21 13:18:39,3,148
Case No. 1878,1,2019-05-21 14:37:17,4,27
Case No. 1878,8,2019-05-21 14:51:43,1,144
Case No. 1878,6,2019-05-21 15:29:01,2,146
Case No. 1878,7,2019-05-21 15:32:32,0,145
Case No. 1878,9,2019-05-21 15:35:23,3,125
Case No. 1878,3,2019-05-21 15:40:45,0,64
Case No. 1878,5,2019-05-21 16:06:59,4,125
Case No. 1878,1,2019-05-21 16:45:38,1,129
Case No. 1878,5,2019-05-21 16:57:00,4,12
Case No. 1879,0,2019-05-21 17:01:21,3,68
Case No. 1879,1,2019-05-21 17:28:25,1,145
Case No. 1879,8,2019-05-21 17:37:38,0,145
Case No. 1879,6,2019-05-21 17:47:35,2,149
Case No. 1879,7,2019-05-21 18:52:54,2,145
Case No. 1879,9,2019-05-21 18:58:43,2,149
Case No. 1879,3,2019-05-21 19:16:24,2,49
Case No. 1879,5,2019-05-21 19:22:27,3,37
Case No. 1879,1,2019-05-21 20:15:07,1,115
Case No. 1879,5,2019-05-21 20:47:08,1,92
Case No. 1880,0,2019-05-21 21:00:26,2,92
Case No. 1880,1,2019-05-21 21:05:55,1,111
Case No. 1880,8,2019-05-21 21:22:45,0,40
Case No. 1880,6,2019-05-21 21:35:27,4,122
Case No. 1880,7,2019-05-21 21:48:24,3,145
Case No. 1880,9,2019-05-21 21:56:57,2,148
Case No. 1880,3,2019-05-21 22:05:59,1,74
Case No. 1880,5,2019-05-21 22:11:54,0,5
Case No. 1880,1,2019-05-22 00:23:33,4,61
Case No. 1880,5,2019-05-22 00:39:52,0,75
Case No. 1881,0,2019-05-22 02:13:47,4,145
Case No. 1881,1,2019-05-22 03:29:01,1,138
Case No. 1881,8,2019-05-22 03:31:30,1,85
Case No. 1881,6,2019-05-22 03:36:52,2,87
Case No. 1881,7,2019-05-22 03:50:07,3,149
Case No. 1881,9,2019-05-22 04:29:08,4,146
Case No. 1881,3,2019-05-22 04:40:55,1,89
Case No. 1881,5,2019-05-22 04:42:01,4,99
Case No. 1881,1,2019-05-22 04:49:22,4,53
Case No. 1881,5,2019-05-22 04:50:35,2,134
Case No. 1882,0,2019-05-22 05:17:06,4,146
Case No. 1882,1,2019-05-22 05:41:14,4,149
Case No. 1882,8,2019-05-22 05:46:48,1,24
Case No. 1882,6,2019-05-22 06:28:13,0,137
Case No. 1882,7,2019-05-22 06:57:24,2,144
Case No. 1882,9,2019-05-22 07:09:16,2,143
Case No. 1882,3,2019-05-22 07:13:18,4,74
Case No. 1882,5,2019-05-22 07:20:48,1,34
Case No. 1882,1,2019-05-22 08:23:25,0,82
Case No. 1882,5,2019-05-22 08:36:38,2,6
Case No. 1883,0,2019-05-22 09:04:46,2,23
Case No. 1883,1,2019-05-22 09:23:39,0,145
Case No. 1883,8,2019-05-22 09:24:17,0,16
Case No. 1883,6,2019-05-22 10:17:02,4,27
Case No. 1883,7,2019-05-22 11:09:05,0,150
Case No. 1883,9,2019-05-22 11:10:38,0,143
Case No. 1883,3,2019-05-22 11:25:46,4,43
Case No. 1883,5,2019-05-22 11:55:36,2,84
Case No. 1883,1,2019-05-22 12:18:11,4,24
Case No. 1883,5,2019-05-22 12:55:43,1,70
Case No. 1884,0,2019-05-22 13:31:00,2,148
Case No. 1884,1,2019-05-22 14:21:45,0,150
Case No. 1884,8,2019-05-22 14:47:36,0,143
Case No. 1884,6,2019-05-22 14:50:37,1,98
Case No. 1884,7,2019-05-22 15:15:34,0,145
Case No. 1884,9,2019-05-22 15:45:13,2,145
Case No. 1884,3,2019-05-22 15:53:46,1,25
Case No. 1884,5,2019-05-22 16:11:32,1,105
Case No. 1884,1,2019-05-22 16:23:14,3,43
Case No. 1884,5,2019-05-22 16:26:10,3,125
Case No. 1885,0,2019-05-22 17:36:35,0,22
Case No. 1885,1,2019-05-22 17:40:40,2,112
Case No. 1885,8,2019-05-22 19:02:09,0,141
Case No. 1885,6,2019-05-22 19:07:38,1,95
Case No. 1885,7,2019-05-22 19:14:39,1,145
Case No. 1885,9,2019-05-22 19:17:37,1,149
Case No. 1885,3,2019-05-22 19:25:36,1,120
Case No. 1885,5,2019-05-22 19:44:29,0,48
Case No. 1885,1,2019-05-22 20:15:34,0,43
Case No. 1885,5,2019-05-22 20:48:02,4,118
Case No. 1886,0,2019-05-22 21:10:04,1,145
Case No. 1886,1,2019-05-22 21:25:39,4,89
Case No. 1886,8,2019-05-22 22:01:42,1,143
Case No. 1886,6,2019-05-22 22:06:21,4,98
Case No. 1886,7,2019-05-22 22:31:35,2,150
Case No. 1886,9,2019-05-22 22:56:23,4,146
Case No. 1886,3,2019-05-22 23:01:46,0,99
Case No. 1886,5,2019-05-23 00:36:06,2,132
Case No. 1886,1,2019-05-23 00:50:31,2,44
Case No. 1886,5,2019-05-23 00:56:40,4,64
Case No. 1887,0,2019-05-23 01:01:49,0,116
Case No. 1887,1,2019-05-23 01:36:07,0,150
Case No. 1887,8,2019-05-23 02:02:23,0,149
Case No. 1887,6,2019-05-23 02:18:16,2,105
Case No. 1887,7,2019-05-23 02:18:45,2,145
Case No. 1887,9,2019-05-23 02:42:45,2,147
Case No. 1887,3,2019-05-23 03:43:53,4,126
Case No. 1887,5,2019-05-23 04:06:24,2,47
Case No. 1887,1,2019-05-23 04:30:57,1,127
Case No. 1887,5,2019-05-23 04:33:34,2,96
Case No. 1888,0,2019-05-23 05:05:14,0,32
Case No. 1888,1,2019-05-23 05:32:44,4,150
Case No. 1888,8,2019-05-23 05:33:03,3,45
Case No. 1888,6,2019-05-23 05:37:28,3,143
Case No. 1888,7,2019-05-23 06:02:42,0,150
Case No. 1888,9,2019-05-23 06:24:30,0,148
Case No. 1888,3,2019-05-23 06:34:46,2,14
Case No. 1888,5,2019-05-23 06:42:08,1,38
Case No. 1888,1,2019-05-23 06:52:08,4,110
Case No. 1888,5,2019-05-23 08:52:46,3,105
Case No. 1889,0,2019-05-23 09:05:30,3,132
Case No. 1889,1,2019-05-23 09:14:39,3,48
Case No. 1889,8,2019-05-23 09:17:30,3,22
Case No. 1889,6,2019-05-23 10:55:13,4,141
Case No. 1889,7,2019-05-23 11:01:39,2,145
Case No. 1889,9,2019-05-23 11:39:57,4,141
Case No. 1889,3,2019-05-23 11:39:59,4,58
Case No. 1889,5,2019-05-23 12:05:52,1,120
Case No. 1889,1,2019-05-23 12:16:37,3,57
Case No. 1889,5,2019-05-23 12:27:26,2,24
Case No. 1890,0,2019-05-23 13:03:44,3,141
Case No. 1890,1,2019-05-23 13:31:23,1,87
Case No. 1890,8,2019-05-23 13:35:07,4,38
Case No. 1890,6,2019-05-23 14:16:40,3,147
Case No. 1890,7,2019-05-23 14:35:31,3,145
Case No. 1890,9,2019-05-23 14:36:05,0,145
Case No. 1890,3,2019-05-23 14:58:32,0,68
Case No. 1890,5,2019-05-23 15:46:05,2,40
Case No. 1890,1,2019-05-23 16:02:23,1,99
Case No. 1890,5,2019-05-23 16:31:43,0,99
Case No. 1891,0,2019-05-23 17:47:21,1,141
Case No. 1891,1,2019-05-23 19:07:27,1,142
Case No. 1891,8,2019-05-23 19:41:37,1,51
Case No. 1891,6,2019-05-23 19:51:24,1,148
Case No. 1891,7,2019-05-23 20:06:06,3,144
Case No. 1891,9,2019-05-23 20:10:49,1,149
Case No. 1891,3,2019-05-23 20:15:13,2,133
Case No. 1891,5,2019-05-23 20:21:41,0,15
Case No. 1891,1,2019-05-23 20:33:10,1,78
Case No. 1891,5,2019-05-23 20:44:55,2,28
Case No. 1892,0,2019-05-23 21:02:33,4,148
Case No. 1892,1,2019-05-23 21:13:06,1,142
Case No. 1892,8,2019-05-23 21:15:32,2,147
Case No. 1892,6,2019-05-23 21:19:55,3,148
Case No. 1892,7,2019-05-23 21:39:16,2,146
Case No. 1892,9,2019-05-23 22:23:16,3,148
Case No. 1892,3,2019-05-23 23:11:49,4,136
Case No. 1892,5,2019-05-23 23:41:14,1,122
Case No. 1892,1,2019-05-24 00:21:48,0,10
Case No. 1892,5,2019-05-24 00:57:35,3,89
Case No. 1893,0,2019-05-24 01:27:17,3,6
Case No. 1893,1,2019-05-24 01:34:59,3,39
Case No. 1893,8,2019-05-24 01:39:36,0,149
Case No. 1893,6,2019-05-24 02:23:39,2,141
Case No. 1893,7,2019-05-24 02:44:45,2,144
Case No. 1893,9,2019-05-24 02:45:03,0,144
Case No. 1893,3,2019-05-24 03:00:40,0,90
Case No. 1893,5,2019-05-24 03:02:23,0,74
Case No. 1893,1,2019-05-24 03:12:54,4,24
Case No. 1893,5,2019-05-24 03:39:46,1,119
Case No. 1894,0,2019-05-24 05:02:45,0,141
Case No. 1894,1,2019-05-24 05:10:18,0,4
Case No. 1894,8,2019-05-24 05:18:01,1,142
Case No. 1894,6,2019-05-24 05:44:48,3,149
Case No. 1894,7,2019-05-24 06:39:56,0,148
Case No. 1894,9,2019-05-24 06:53:43,0,146
Case No. 1894,3,2019-05-24 07:52:49,1,28
Case No. 1894,5,2019-05-24 08:00:17,2,51
Case No. 1894,1,2019-05-24 08:26:52,2,93
Case No. 1894,5,2019-05-24 08:31:52,4,82
Case No. 1895,0,2019-05-24 09:01:27,0,147
Case No. 1895,1,2019-05-24 09:22:07,2,149
Case No. 1895,8,2019-05-24 09:22:59,1,143
Case No. 1895,6,2019-05-24 09:27:32,1,146
Case No. 1895,7,2019-05-24 11:27:48,4,147
Case No. 1895,9,2019-05-24 11:29:36,2,145
Case No. 1895,3,2019-05-24 12:12:30,1,148
Case No. 1895,5,2019-05-24 12:21:18,0,92
Case No. 1895,1,2019-05-24 12:34:15,4,102
Case No. 1895,5,2019-05-24 12:49:54,2,1
Case No. 1896,0,2019-05-24 13:16:53,1,45
Case No. 1896,1,2019-05-24 13:19:52,0,24
Case No. 1896,8,2019-05-24 13:36:01,0,49
Case No. 1896,6,2019-05-24 13:44:44,0,41
Case No. 1896,7,2019-05-24 15:00:32,3,147
Case No. 1896,9,2019-05-24 15:42:08,1,73
Case No. 1896,3,2019-05-24 15:53:22,1,141
Case No. 1896,5,2019-05-24 16:22:40,0,135
Case No. 1896,1,2019-05-24 16:32:21,3,26
Case No. 1896,5,2019-05-24 16:37:45,0,0
Case No. 1897,0,2019-05-24 17:38:19,2,141
Case No. 1897,1,2019-05-24 17:57:41,1,29
Case No. 1897,8,2019-05-24 18:07:15,3,75
Case No. 1897,6,2019-05-24 18:12:38,0,83
Case No. 1897,7,2019-05-24 18:14:30,2,144
Case No. 1897,9,2019-05-24 19:12:10,0,30
Case No. 1897,3,2019-05-24 19:17:05,2,144
Case No. 1897,5,2019-05-24 19:18:43,3,92
Case No. 1897,1,2019-05-24 19:30:31,3,137
Case No. 1897,5,2019-05-24 20:42:10,3,127
Case No. 1898,0,2019-05-24 21:10:57,4,143
Case No. 1898,1,2019-05-24 21:11:18,1,144
Case No. 1898,8,2019-05-24 21:40:29,3,92
Case No. 1898,6,2019-05-24 22:03:40,4,31
Case No. 1898,7,2019-05-24 22:29:08,4,148
Case No. 1898,9,2019-05-24 22:43:06,3,38
Case No. 1898,3,2019-05-24 22:53:38,4,150
Case No. 1898,5,2019-05-24 23:22:44,1,21
Case No. 1898,1,2019-05-25 00:45:14,4,98
Case No. 1898,5,2019-05-25 00:50:14,4,112
Case No. 1899,0,2019-05-25 01:07:57,0,58
Case No. 1899,1,2019-05-25 01:25:56,1,144
Case No. 1899,8,2019-05-25 01:26:38,3,132
Case No. 1899,6,2019-05-25 01:54:15,4,11
Case No. 1899,7,2019-05-25 01:54:18,3,146
Case No. 1899,9,2019-05-25 01:55:09,3,133
Case No. 1899,3,2019-05-25 02:50:57,4,146
Case No. 1899,5,2019-05-25 02:56:37,3,36
Case No. 1899,1,2019-05-25 02:57:59,1,131
Case No. 1899,5,2019-05-25 04:09:06,4,139
Case No. 1900,0,2019-05-25 05:03:32,1,143
Case No. 1900,1,2019-05-25 05:09:43,3,145
Case No. 1900,8,2019-05-25 05:12:44,3,141
Case No. 1900,6,2019-05-25 06:08:37,1,120
Case No. 1900,7,2019-05-25 06:35:26,4,145
Case No. 1900,9,2019-05-25 06:55:36,0,92
Case No. 1900,3,2019-05-25 07:01:13,2,146
Case No. 1900,5,2019-05-25 07:10:33,2,116
Case No. 1900,1,2019-05-25 07:51:24,4,136
Case No. 1900,5,2019-05-25 07:51:31,1,43
Case No. 1901,0,2019-05-25 09:53:33,1,119
Case No. 1901,1,2019-05-25 10:24:11,3,91
Case No. 1901,8,2019-05-25 10:27:35,0,148
Case No. 1901,6,2019-05-25 10:32:36,4,16
Case No. 1901,7,2019-05-25 11:45:30,1,145
Case No. 1901,9,2019-05-25 11:46:54,4,64
Case No. 1901,3,2019-05-25 11:57:06,4,144
Case No. 1901,5,2019-05-25 12:22:02,3,53
Case No. 1901,1,2019-05-25 12:30:16,3,134
Case No. 1901,5,2019-05-25 12:32:43,2,83
Case No. 1902,0,2019-05-25 13:07:06,0,149
Case No. 1902,1,2019-05-25 13:08:15,1,12
Case No. 1902,8,2019-05-25 13:09:00,1,143
Case No. 1902,6,2019-05-25 13:13:28,4,86
Case No. 1902,7,2019-05-25 13:14:39,4,145
Case No. 1902,9,2019-05-25 13:24:27,1,17
Case No. 1902,3,2019-05-25 14:30:05,2,144
Case No. 1902,5,2019-05-25 15:06:35,1,80
Case No. 1902,1,2019-05-25 15:24:25,3,107
Case No. 1902,5,2019-05-25 15:29:24,3,30
Case No. 1903,0,2019-05-25 17:01:24,0,129
Case No. 1903,1,2019-05-25 17:07:33,3,145
Case No. 1903,8,2019-05-25 17:10:24,2,148
Case No. 1903,6,2019-05-25 18:16:20,4,93
Case No. 1903,7,2019-05-25 18:59:31,2,148
Case No. 1903,9,2019-05-25 19:13:34,4,40
Case No. 1903,3,2019-05-25 19:13:43,4,149
Case No. 1903,5,2019-05-25 19:19:52,1,113
Case No. 1903,1,2019-05-25 19:58:35,0,81
Case No. 1903,5,2019-05-25 20:40:36,2,18
Case No. 1904,0,2019-05-25 21:13:36,0,28
Case No. 1904,1,2019-05-25 21:17:26,4,143
Case No. 1904,8,2019-05-25 21:38:46,1,148
Case No. 1904,6,2019-05-25 21:42:44,3,148
Case No. 1904,7,2019-05-25 22:37:42,2,145
Case No. 1904,9,2019-05-25 22:40:47,4,10
Case No. 1904,3,2019-05-25 23:37:20,3,142
Case No. 1904,5,2019-05-25 23:41:33,4,70
Case No. 1904,1,2019-05-26 00:28:32,4,34
Case No. 1904,5,2019-05-26 00:53:39,4,92
Case No. 1905,0,2019-05-26 01:32:59,4,40
Case No. 1905,1,2019-05-26 02:12:56,4,15
Case No. 1905,8,2019-05-26 02:13:03,0,1
Case No. 1905,6,2019-05-26 03:35:50,4,141
Case No. 1905,7,2019-05-26 03:37:39,4,145
Case No. 1905,9,2019-05-26 03:42:03,2,15
Case No. 1905,3,2019-05-26 04:32:21,2,145
Case No. 1905,5,2019-05-26 04:40:31,1,58
Case No. 1905,1,2019-05-26 04:58:49,4,53
Case No. 1905,5,2019-05-26 04:58:53,2,132
Case No. 1906,0,2019-05-26 05:27:29,4,150
Case No. 1906,1,2019-05-26 05:31:23,1,43
Case No. 1906,8,2019-05-26 06:08:25,3,49
Case No. 1906,6,2019-05-26 06:12:23,0,150
Case No. 1906,7,2019-05-26 06:37:14,0,145
Case No. 1906,9,2019-05-26 06:58:51,3,2
Case No. 1906,3,2019-05-26 07:11:54,2,141
Case No. 1906,5,2019-05-26 08:07:46,2,49
Case No. 1906,1,2019-05-26 08:25:35,3,94
Case No. 1906,5,2019-05-26 08:47:42,2,80
Case No. 1907,0,2019-05-26 09:44:09,0,141
Case No. 1907,1,2019-05-26 10:06:11,0,146
Case No. 1907,8,2019-05-26 10:10:14,0,15
Case No. 1907,6,2019-05-26 10:48:08,1,145
Case No. 1907,7,2019-05-26 10:59:37,1,150
Case No. 1907,9,2019-05-26 11:54:54,1,35
Case No. 1907,3,2019-05-26 12:01:57,4,143
Case No. 1907,5,2019-05-26 12:18:54,3,66
Case No. 1907,1,2019-05-26 12:20:14,1,131
Case No. 1907,5,2019-05-26 12:49:12,0,125
Case No. 1908,0,2019-05-26 13:04:21,2,8
Case No. 1908,1,2019-05-26 13:04:32,2,143
Case No. 1908,8,2019-05-26 14:10:56,0,99
Case No. 1908,6,2019-05-26 14:23:57,3,148
Case No. 1908,7,2019-05-26 15:13:00,0,146
Case No. 1908,9,2019-05-26 15:22:08,1,74
Case No. 1908,3,2019-05-26 15:55:06,1,144
Case No. 1908,5,2019-05-26 16:02:29,3,104
Case No. 1908,1,2019-05-26 16:30:00,1,52
Case No. 1908,5,2019-05-26 16:54:54,1,46
Case No. 1909,0,2019-05-26 17:07:55,3,146
Case No. 1909,1,2019-05-26 17:30:12,1,149
Case No. 1909,8,2019-05-26 17:45:45,0,142
Case No. 1909,6,2019-05-26 18:44:05,2,144
Case No. 1909,7,2019-05-26 18:49:56,3,146
Case No. 1909,9,2019-05-26 18:59:44,1,37
Case No. 1909,3,2019-05-26 19:13:51,4,148
Case No. 1909,5,2019-05-26 19:57:09,3,88
Case No. 1909,1,2019-05-26 20:15:07,2,86
Case No. 1909,5,2019-05-26 20:19:08,4,100
Case No. 1910,0,2019-05-26 21:13:27,1,12
Case No. 1910,1,2019-05-26 21:32:45,4,34
Case No. 1910,8,2019-05-26 21:53:03,4,144
Case No. 1910,6,2019-05-26 22:03:01,0,147
Case No. 1910,7,2019-05-26 22:23:03,0,145
Case No. 1910,9,2019-05-26 23:29:05,1,57
Case No. 1910,3,2019-05-26 23:50:14,0,149
Case No. 1910,5,2019-05-27 00:29:47,4,24
Case No. 1910,1,2019-05-27 00:34:26,0,54
Case No. 1910,5,2019-05-27 00:55:37,2,130
Case No. 1911,0,2019-05-27 01:09:37,2,144
Case No. 1911,1,2019-05-27 01:33:05,0,81
Case No. 1911,8,2019-05-27 01:55:32,3,143
Case No. 1911,6,2019-05-27 02:04:17,0,150
Case No. 1911,7,2019-05-27 02:11:14,1,144
Case No. 1911,9,2019-05-27 03:11:53,1,81
Case No. 1911,3,2019-05-27 04:04:34,0,145
Case No. 1911,5,2019-05-27 04:18:34,3,81
Case No. 1911,1,2019-05-27 04:35:04,0,139
Case No. 1911,5,2019-05-27 04:36:25,2,44
Case No. 1912,0,2019-05-27 05:23:05,4,66
Case No. 1912,1,2019-05-27 05:32:26,4,142
Case No. 1912,8,2019-05-27 06:09:28,2,143
Case No. 1912,6,2019-05-27 06:13:38,3,150
Case No. 1912,7,2019-05-27 06:26:20,4,145
Case No. 1912,9,2019-05-27 07:14:02,0,141
Case No. 1912,3,2019-05-27 07:48:27,4,146
Case No. 1912,5,2019-05-27 08:35:33,2,99
Case No. 1912,1,2019-05-27 08:49:51,4,35
Case No. 1912,5,2019-05-27 08:57:29,0,62
Case No. 1913,0,2019-05-27 10:38:52,2,39
Case No. 1913,1,2019-05-27 10:54:10,4,115
Case No. 1913,8,2019-05-27 10:57:48,3,64
Case No. 1913,6,2019-05-27 10:58:50,4,27
Case No. 1913,7,2019-05-27 11:23:20,2,150
Case No. 1913,9,2019-05-27 11:47:59,0,150
Case No. 1913,3,2019-05-27 12:10:48,3,142
Case No. 1913,5,2019-05-27 12:12:09,1,119
Case No. 1913,1,2019-05-27 12:24:18,1,29
Case No. 1913,5,2019-05-27 12:27:41,2,118
Case No. 1914,0,2019-05-27 13:04:59,2,147
Case No. 1914,1,2019-05-27 13:24:41,3,92
Case No. 1914,8,2019-05-27 14:07:30,2,34
Case No. 1914,6,2019-05-27 14:18:57,2,112
Case No. 1914,7,2019-05-27 14:58:30,1,148
Case No. 1914,9,2019-05-27 15:12:51,0,147
Case No. 1914,3,2019-05-27 15:15:35,4,148
Case No. 1914,5,2019-05-27 15:25:35,0,93
Case No. 1914,1,2019-05-27 16:06:57,0,59
Case No. 1914,5,2019-05-27 16:24:26,0,99
Case No. 1915,0,2019-05-27 17:09:54,3,146
Case No. 1915,1,2019-05-27 17:11:08,2,141
Case No. 1915,8,2019-05-27 17:36:59,3,57
Case No. 1915,6,2019-05-27 18:23:07,0,62
Case No. 1915,7,2019-05-27 18:40:09,4,145
Case No. 1915,9,2019-05-27 18:49:09,1,142
Case No. 1915,3,2019-05-27 19:19:19,2,143
Case No. 1915,5,2019-05-27 19:34:14,3,13
Case No. 1915,1,2019-05-27 20:28:30,0,76
Case No. 1915,5,2019-05-27 20:42:12,1,47
Case No. 1916,0,2019-05-27 21:20:20,4,134
Case No. 1916,1,2019-05-27 21:20:55,0,143
Case No. 1916,8,2019-05-27 22:12:04,4,119
Case No. 1916,6,2019-05-27 23:01:06,0,8
Case No. 1916,7,2019-05-27 23:04:33,0,148
Case No. 1916,9,2019-05-27 23:04:35,3,148
Case No. 1916,3,2019-05-27 23:23:23,4,147
Case No. 1916,5,2019-05-27 23:58:57,2,14
Case No. 1916,1,2019-05-28 00:16:46,4,91
Case No. 1916,5,2019-05-28 00:48:23,0,53
Case No. 1917,0,2019-05-28 01:25:09,4,150
Case No. 1917,1,2019-05-28 01:32:40,2,147
Case No. 1917,8,2019-05-28 02:00:04,0,149
Case No. 1917,6,2019-05-28 02:21:24,3,32
